-0.0008847827149630894,    218.89117009662544,     0.5,           
0.016025810236105     ,    223.2238353619788 ,     0.5,          
0.04033729285819035   ,    229.09713056655426,     0.5,            
0.06888302292613775   ,    235.11870427400564,     0.5,           
0.09390917534340323   ,    239.74711182806215,     0.5,           
0.09955027618907954   ,    240.59115869058678,     0.5,          
0.1                   ,    240.59115869058678,     0.5,           

-0.0009277997751380891,    224.9852536214173 ,     1.0,           
0.012754558341887861  ,    236.65118704274005,     1.0,          
0.027515275944664425  ,    245.5495266493947 ,     1.0,          
0.046162193870068924  ,    253.90282055042286,     1.0,           
0.07291782763846116   ,    263.5213700281892 ,     1.0,          
0.09581854621889817   ,    269.2529044662789 ,     1.0,          
0.09933910153003862   ,    270.5075687213831 ,     1.0,          
0.1                   ,    270.5075687213831 ,     1.0,          

0.00009678838539375553,    229.83526421273893,     1.5,           
0.007077284059246226  ,    240.93171041697218,     1.5,           
0.016873441853644238  ,    253.1426895439214 ,     1.5,          
0.030918512000782137  ,    263.42441869938574,     1.5,           
0.04287236642713986   ,    269.9617082987079 ,     1.5,          
0.05659774160434082   ,    275.5335581952388 ,     1.5,          
0.06926919880725424   ,    280.41045444916983,     1.5,           
0.08441511463068876   ,    284.7390461292793 ,     1.5,          
0.09921493865180624   ,    288.097309804305  ,     1.5,         
0.1                   ,    288.097309804305  ,     1.5,         

-0.0002776555702204593,    232.88149125808607,     2.0,           
0.004931319352788777  ,    244.94337716511058,     2.0,          
0.009445177689788347  ,    255.48011275683956,     2.0,            
0.01609620178911864   ,    263.2516986850467 ,     2.0,          
0.028367795864496264  ,    274.7758713398837 ,     2.0,         
0.03750696583076697   ,    280.06012611819915,     2.0,          
0.04980984504081733   ,    287.152238027733  ,     2.0,        
0.07023121669844064   ,    294.12458653109775,     2.0,          
0.09313975656254583   ,    298.7481057828616 ,     2.0,          
0.0987798797477636    ,    299.730654543677  ,     2.0,          
0.1                   ,    300.0             ,     2.0,             



-0.0008847827149630894,
0.016025810236105     ,
0.04033729285819035   ,
0.06888302292613775   ,
0.09390917534340323   ,
0.09955027618907954   ,
0.1                   ,
-0.0009277997751380891,
0.012754558341887861  ,
0.027515275944664425  ,
0.046162193870068924  ,
0.07291782763846116   ,
0.09581854621889817   ,
0.09933910153003862   ,
0.1                   ,
0.00009678838539375553,
0.007077284059246226  ,
0.016873441853644238  ,
0.030918512000782137  ,
0.04287236642713986   ,
0.05659774160434082   ,
0.06926919880725424   ,
0.08441511463068876   ,
0.09921493865180624   ,
0.1                   ,
-0.0002776555702204593,
0.004931319352788777  ,
0.009445177689788347  ,
0.01609620178911864   ,
0.028367795864496264  ,
0.03750696583076697   ,
0.04980984504081733   ,
0.07023121669844064   ,
0.09313975656254583   ,
0.0987798797477636    ,
0.1                   ,




0.5,
0.5,
0.5,
0.5,
0.5,
0.5,
0.5,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.5,
1.5,
1.5,
1.5,
1.5,
1.5,
1.5,
1.5,
1.5,
1.5,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,
2.0,

218.89117009662544,
223.2238353619788 ,
229.09713056655426,
235.11870427400564,
239.74711182806215,
240.59115869058678,
240.59115869058678,
224.9852536214173 ,
236.65118704274005,
245.5495266493947 ,
253.90282055042286,
263.5213700281892 ,
269.2529044662789 ,
270.5075687213831 ,
270.5075687213831 ,
229.83526421273893,
240.93171041697218,
253.1426895439214 ,
263.42441869938574,
269.9617082987079 ,
275.5335581952388 ,
280.41045444916983,
284.7390461292793 ,
288.097309804305  ,
288.097309804305  ,
232.88149125808607,
244.94337716511058,
255.48011275683956,
263.2516986850467 ,
274.7758713398837 ,
280.06012611819915,
287.152238027733  ,
294.12458653109775,
298.7481057828616 ,
299.730654543677  ,
300.0             ,


